Iter	Fval	x0	x1	x2	x3	x4	x5	x6	x7	x8	x9	
236	-2.632000	0.785526	0.607567	0.754579	0.676713	0.691028	0.561274	0.332199	110.559606	0.029351	0.022853	
237	-2.632000	0.785526	0.607567	0.754579	0.676713	0.691028	0.561274	0.332199	110.559606	0.029351	0.022853	
238	-2.632000	0.785526	0.607567	0.754579	0.676713	0.691028	0.561274	0.332199	110.559606	0.029351	0.022853	
239	-2.632000	0.785526	0.607567	0.754579	0.676713	0.691028	0.561274	0.332199	110.559606	0.029351	0.022853	
240	-2.632000	0.785526	0.607567	0.754579	0.676713	0.691028	0.561274	0.332199	110.559606	0.029351	0.022853	
241	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
242	-2.639000	0.787025	0.588374	0.750371	0.674046	0.702912	0.562837	0.260413	116.086265	0.027462	0.023558	
243	-2.639000	0.787025	0.588374	0.750371	0.674046	0.702912	0.562837	0.260413	116.086265	0.027462	0.023558	
244	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
245	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
246	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
247	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
248	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
249	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
250	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
251	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
252	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
253	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
254	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
255	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
256	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
257	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
258	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
259	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
260	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
261	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
262	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
263	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
264	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
265	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
266	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
267	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
268	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
269	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
270	-2.628000	0.785577	0.586476	0.746055	0.673497	0.703610	0.549846	0.243064	111.193177	0.030082	0.023085	
271	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
272	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
273	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
274	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
275	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
276	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
277	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
278	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
279	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
280	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
281	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
282	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
283	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
284	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
285	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
286	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
287	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
288	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
289	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
290	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
291	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
292	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
293	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
294	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
295	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
296	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
297	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
298	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
299	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
300	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
301	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
302	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
303	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
304	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
305	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
306	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
307	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
308	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
309	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
310	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
311	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
312	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
313	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
314	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
315	-2.651000	0.787245	0.481583	0.758648	0.684074	0.560626	0.471593	0.556071	129.071630	0.025456	0.029542	
316	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
317	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
318	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
319	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
320	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
321	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
322	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
323	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
324	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
325	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
326	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
327	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
328	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
329	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
330	-2.636000	0.785922	0.505138	0.746808	0.678358	0.571907	0.585217	0.432301	121.414153	0.026468	0.028901	
331	-2.636000	0.785922	0.505138	0.746808	0.678358	0.571907	0.585217	0.432301	121.414153	0.026468	0.028901	
332	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
333	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
334	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
335	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
336	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
337	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
338	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
339	-2.634000	0.783615	0.563522	0.746351	0.680462	0.555811	0.582144	0.410843	112.663969	0.028552	0.027974	
340	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
341	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
342	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
343	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
344	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
345	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
346	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
347	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
348	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
349	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
350	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
351	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
352	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
353	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
354	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
355	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
356	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
357	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
358	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
359	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
360	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
361	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
362	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
363	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
364	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
365	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
366	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
367	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
368	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
369	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
370	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
371	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
372	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
373	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
374	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
375	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
376	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
377	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
378	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
379	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
380	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
381	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
382	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
383	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
384	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
385	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
386	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
387	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
388	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
389	-2.642000	0.784404	0.487042	0.756714	0.675783	0.512512	0.551093	0.492321	125.025972	0.024528	0.031449	
390	-2.643000	0.781972	0.455577	0.756953	0.674347	0.514504	0.552559	0.503285	128.365067	0.020501	0.033738	
391	-2.643000	0.781972	0.455577	0.756953	0.674347	0.514504	0.552559	0.503285	128.365067	0.020501	0.033738	
392	-2.643000	0.781972	0.455577	0.756953	0.674347	0.514504	0.552559	0.503285	128.365067	0.020501	0.033738	
393	-2.643000	0.781972	0.455577	0.756953	0.674347	0.514504	0.552559	0.503285	128.365067	0.020501	0.033738	
394	-2.643000	0.781972	0.455577	0.756953	0.674347	0.514504	0.552559	0.503285	128.365067	0.020501	0.033738	
395	-2.644000	0.781779	0.458308	0.755906	0.674271	0.517383	0.551792	0.507079	128.208014	0.020850	0.033058	
396	-2.644000	0.781779	0.458308	0.755906	0.674271	0.517383	0.551792	0.507079	128.208014	0.020850	0.033058	
397	-2.644000	0.781779	0.458308	0.755906	0.674271	0.517383	0.551792	0.507079	128.208014	0.020850	0.033058	
398	-2.644000	0.781779	0.458308	0.755906	0.674271	0.517383	0.551792	0.507079	128.208014	0.020850	0.033058	
399	-2.644000	0.781779	0.458308	0.755906	0.674271	0.517383	0.551792	0.507079	128.208014	0.020850	0.033058	
