0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.11101902	0.13507616	0.17776023	0.21674754	-0.17470669	-0.14310181	-0.02587385	0.52944400	0.01133450	0.19823400	46.71083859
0.11091902	0.13517616	0.17776023	0.21674754	-0.17470669	-0.14310181	-0.02587385	0.52992300	0.01127620	0.19842000	46.99482095
0.11091902	0.13507616	0.17786023	0.21674754	-0.17470669	-0.14310181	-0.02587385	0.53005000	0.01125900	0.19846600	47.07789324
0.11091902	0.13507616	0.17776023	0.21684754	-0.17470669	-0.14310181	-0.02587385	0.53009300	0.01125610	0.19847900	47.09384245
0.11091902	0.13507616	0.17776023	0.21674754	-0.17460669	-0.14310181	-0.02587385	0.53008600	0.01125570	0.19845600	47.09489414
0.11091902	0.13507616	0.17776023	0.21674754	-0.17470669	-0.14300181	-0.02587385	0.53010900	0.01125610	0.19847700	47.09526390
0.11091902	0.13507616	0.17776023	0.21674754	-0.17470669	-0.14310181	-0.02577385	0.53017800	0.01125670	0.19851300	47.09888333
0.10782902	0.11508232	0.15775559	0.13998337	-0.15450990	-0.16464778	-0.02909027	0.42612100	0.01020010	0.13762700	41.77615906
0.10942671	0.12542019	0.16809904	0.17967451	-0.16495271	-0.15350737	-0.02742721	0.48177400	0.01070520	0.16953000	45.00373650
0.11011072	0.12984603	0.17252728	0.19666705	-0.16942348	-0.14873795	-0.02671522	0.50366300	0.01097810	0.18289900	45.87888615
0.11049036	0.13230252	0.17498509	0.20609847	-0.17190490	-0.14609076	-0.02632004	0.51611300	0.01112460	0.19024300	46.39384787
0.11069595	0.13363280	0.17631608	0.21120591	-0.17324868	-0.14465722	-0.02610604	0.52279700	0.01119150	0.19418600	46.71375598
0.11080402	0.13433205	0.17701571	0.21389062	-0.17395503	-0.14390368	-0.02599355	0.52633000	0.01121720	0.19625400	46.92169169
0.11085849	0.13468452	0.17736838	0.21524391	-0.17431108	-0.14352384	-0.02593685	0.52803200	0.01123830	0.19727300	46.98504222
0.11088790	0.13487480	0.17755876	0.21597445	-0.17450329	-0.14331880	-0.02590624	0.52843100	0.01132960	0.19766400	46.64162901
0.11091169	0.13502871	0.17771275	0.21656536	-0.17465876	-0.14315294	-0.02588148	0.52982500	0.01124960	0.19830300	47.09723012
0.11101169	0.13502871	0.17771275	0.21656536	-0.17465876	-0.14315294	-0.02588148	0.52923700	0.01133350	0.19810900	46.69669564
0.11091169	0.13512871	0.17771275	0.21656536	-0.17465876	-0.14315294	-0.02588148	0.52983500	0.01126010	0.19832200	47.05420023
0.11091169	0.13502871	0.17781275	0.21656536	-0.17465876	-0.14315294	-0.02588148	0.52973500	0.01126840	0.19831400	47.01066700
0.11091169	0.13502871	0.17771275	0.21666536	-0.17465876	-0.14315294	-0.02588148	0.52989700	0.01125020	0.19834900	47.10111820
0.11091169	0.13502871	0.17771275	0.21656536	-0.17455876	-0.14315294	-0.02588148	0.52991200	0.01124960	0.19833600	47.10496373
0.11091169	0.13502871	0.17771275	0.21656536	-0.17465876	-0.14305294	-0.02588148	0.52993600	0.01124990	0.19835800	47.10584094
0.11091169	0.13502871	0.17771275	0.21656536	-0.17465876	-0.14315294	-0.02578148	0.52991200	0.01125720	0.19836700	47.07316207
0.08261265	0.11095036	0.15363440	0.14246821	-0.25058064	-0.17601004	-0.05000000	0.31018800	0.01030430	0.09377760	30.10277263
0.08271265	0.11095036	0.15363440	0.14246821	-0.25058064	-0.17601004	-0.05000000	0.31019800	0.01030960	0.09378210	30.08826725
0.08261265	0.11105036	0.15363440	0.14246821	-0.25058064	-0.17601004	-0.05000000	0.31026700	0.01030490	0.09380990	30.10868616
0.08261265	0.11095036	0.15373440	0.14246821	-0.25058064	-0.17601004	-0.05000000	0.31027000	0.01030500	0.09382520	30.10868510
0.08261265	0.11095036	0.15363440	0.14256821	-0.25058064	-0.17601004	-0.05000000	0.31026900	0.01030490	0.09382650	30.10888024
0.08261265	0.11095036	0.15363440	0.14246821	-0.25048064	-0.17601004	-0.05000000	0.31027800	0.01030400	0.09381150	30.11238354
0.08261265	0.11095036	0.15363440	0.14246821	-0.25058064	-0.17591004	-0.05000000	0.31029500	0.01030440	0.09383170	30.11286441
0.08261265	0.11095036	0.15363440	0.14246821	-0.25058064	-0.17601004	-0.04990000	0.31032300	0.01030500	0.09384870	30.11382824
0.06908522	0.19586467	0.15363315	0.14246321	-0.15058550	-0.17601206	-0.05000120	0.44311800	0.01202370	0.14534800	36.85371392
0.06918522	0.19586467	0.15363315	0.14246321	-0.15058550	-0.17601206	-0.05000120	0.44316600	0.01202450	0.14535700	36.85525386
0.06908522	0.19596467	0.15363315	0.14246321	-0.15058550	-0.17601206	-0.05000120	0.44318800	0.01202970	0.14537800	36.84115148
0.06908522	0.19586467	0.15373315	0.14246321	-0.15058550	-0.17601206	-0.05000120	0.44319700	0.01202580	0.14539600	36.85384756
0.06908522	0.19586467	0.15363315	0.14256321	-0.15058550	-0.17601206	-0.05000120	0.44319700	0.01202400	0.14539600	36.85936460
0.06908522	0.19586467	0.15363315	0.14246321	-0.15048550	-0.17601206	-0.05000120	0.44318300	0.01202350	0.14537100	36.85973302
0.06908522	0.19586467	0.15363315	0.14246321	-0.15058550	-0.17591206	-0.05000120	0.44322300	0.01202420	0.14540300	36.86091382
0.06908522	0.19586467	0.15363315	0.14246321	-0.15058550	-0.17601206	-0.04990120	0.44326000	0.01202520	0.14542500	36.86092539
0.06908780	0.11095050	0.21561487	0.14246891	-0.15057997	-0.15896305	-0.04999982	0.43825500	0.01083960	0.15503100	40.43091996
0.06908656	0.15159881	0.18594430	0.14246618	-0.15058262	-0.16712439	-0.05000048	0.44244700	0.01075260	0.15081200	41.14790841
0.06918656	0.15159881	0.18594430	0.14246618	-0.15058262	-0.16712439	-0.05000048	0.44251200	0.01075120	0.15082700	41.15931245
0.06908656	0.15169881	0.18594430	0.14246618	-0.15058262	-0.16712439	-0.05000048	0.44253100	0.01075410	0.15084300	41.14998001
0.06908656	0.15159881	0.18604430	0.14246618	-0.15058262	-0.16712439	-0.05000048	0.44252700	0.01075390	0.15086000	41.15037335
0.06908656	0.15159881	0.18594430	0.14256618	-0.15058262	-0.16712439	-0.05000048	0.44252600	0.01075350	0.15086100	41.15181104
0.06908656	0.15159881	0.18594430	0.14246618	-0.15048262	-0.16712439	-0.05000048	0.44251300	0.01075270	0.15083600	41.15366373
0.06908656	0.15159881	0.18594430	0.14246618	-0.15058262	-0.16702439	-0.05000048	0.44253500	0.01075310	0.15085700	41.15417879
0.06908656	0.15159881	0.18594430	0.14246618	-0.15058262	-0.16712439	-0.04990048	0.44257500	0.01075350	0.15088000	41.15636769
0.16908795	0.11206489	0.15363499	0.14246921	-0.15057968	-0.13857216	-0.04999975	0.42855500	0.01590820	0.12697000	26.93925146
0.09131281	0.14281203	0.17876325	0.14246686	-0.15058196	-0.16077839	-0.05000032	0.44206100	0.01050830	0.14761100	42.06779403
0.09141281	0.14281203	0.17876325	0.14246686	-0.15058196	-0.16077839	-0.05000032	0.44207600	0.01050860	0.14760200	42.06802048
0.09131281	0.14291203	0.17876325	0.14246686	-0.15058196	-0.16077839	-0.05000032	0.44214100	0.01051530	0.14763900	42.04739760
0.09131281	0.14281203	0.17886325	0.14246686	-0.15058196	-0.16077839	-0.05000032	0.44214300	0.01050930	0.14766000	42.07159373
0.09131281	0.14281203	0.17876325	0.14256686	-0.15058196	-0.16077839	-0.05000032	0.44214200	0.01050890	0.14766100	42.07309994
0.09131281	0.14281203	0.17876325	0.14246686	-0.15048196	-0.16077839	-0.05000032	0.44208900	0.01051380	0.14761700	42.04845061
0.09131281	0.14281203	0.17876325	0.14246686	-0.15058196	-0.16067839	-0.05000032	0.44211300	0.01051410	0.14763900	42.04953348
0.09131281	0.14281203	0.17876325	0.14246686	-0.15058196	-0.16077839	-0.04990032	0.44218800	0.01050870	0.14767800	42.07827800
0.16916129	0.13396289	0.15360269	0.14245688	-0.15059209	-0.17599332	0.00185851	0.48223900	0.01709240	0.15309200	28.21365051
0.10878183	0.14082630	0.17311728	0.14246462	-0.15058424	-0.16419259	-0.03836332	0.45383100	0.01056590	0.14999300	42.95242242
0.10888183	0.14082630	0.17311728	0.14246462	-0.15058424	-0.16419259	-0.03836332	0.45386000	0.01056690	0.14998600	42.95110203
0.10878183	0.14092630	0.17311728	0.14246462	-0.15058424	-0.16419259	-0.03836332	0.45500800	0.01046920	0.15020500	43.46158255
0.10878183	0.14082630	0.17321728	0.14246462	-0.15058424	-0.16419259	-0.03836332	0.45391800	0.01056680	0.15004500	42.95699739
0.10878183	0.14082630	0.17311728	0.14256462	-0.15058424	-0.16419259	-0.03836332	0.45391500	0.01056650	0.15004400	42.95793309
0.10878183	0.14082630	0.17311728	0.14246462	-0.15048424	-0.16419259	-0.03836332	0.45496200	0.01046470	0.15020700	43.47587604
0.10878183	0.14082630	0.17311728	0.14246462	-0.15058424	-0.16409259	-0.03836332	0.45393700	0.01056590	0.15004600	42.96245469
0.10878183	0.14082630	0.17311728	0.14246462	-0.15058424	-0.16419259	-0.03826332	0.45401300	0.01056050	0.15008100	42.99161971
0.16908759	0.15840446	0.15363495	0.14246865	-0.15052533	-0.17600884	-0.04999586	0.43450000	0.01616020	0.12776400	26.88704348
0.13470435	0.14838230	0.16474278	0.14246635	-0.15055892	-0.16927182	-0.04336358	0.45119600	0.01155900	0.14071400	39.03417251
0.12077039	0.14432077	0.16924427	0.14246542	-0.15057253	-0.16654161	-0.04067582	0.45353100	0.01066070	0.14594400	42.54232836
0.11478674	0.14257663	0.17117734	0.14246502	-0.15057837	-0.16536918	-0.03952162	0.45422300	0.01053470	0.14806700	43.11684244
0.11192709	0.14174309	0.17210117	0.14246483	-0.15058116	-0.16480887	-0.03897001	0.45322100	0.01063430	0.14881400	42.61879014
0.11192709	0.14174309	0.17210117	0.14246483	-0.15058116	-0.16480887	-0.03897001	0.45322100	0.01063430	0.14881400	42.61879014
0.11027963	0.14126289	0.17263340	0.14246472	-0.15058277	-0.16448606	-0.03865223	0.45371700	0.01056360	0.14950000	42.95098262
0.10954988	0.14105018	0.17286915	0.14246467	-0.15058349	-0.16434308	-0.03851147	0.45376700	0.01056980	0.14974000	42.93051903
0.10916787	0.14093883	0.17299257	0.14246464	-0.15058386	-0.16426823	-0.03843778	0.45475800	0.01046390	0.15005600	43.45970432
0.10926787	0.14093883	0.17299257	0.14246464	-0.15058386	-0.16426823	-0.03843778	0.45472200	0.01046470	0.15005200	43.45294179
0.10916787	0.14103883	0.17299257	0.14246464	-0.15058386	-0.16426823	-0.03843778	0.45480500	0.01046490	0.15009400	43.46004262
0.10916787	0.14093883	0.17309257	0.14246464	-0.15058386	-0.16426823	-0.03843778	0.45484500	0.01046490	0.15010800	43.46386492
0.10916787	0.14093883	0.17299257	0.14256464	-0.15058386	-0.16426823	-0.03843778	0.45484400	0.01046440	0.15010700	43.46584611
0.10916787	0.14093883	0.17299257	0.14246464	-0.15048386	-0.16426823	-0.03843778	0.45477900	0.01046360	0.15008100	43.46295730
0.10916787	0.14093883	0.17299257	0.14246464	-0.15058386	-0.16416823	-0.03843778	0.45480100	0.01046390	0.15010200	43.46381368
0.10916787	0.14093883	0.17299257	0.14246464	-0.15058386	-0.16426823	-0.03833778	0.45488700	0.01046460	0.15012200	43.46912448
0.09416787	0.15593883	0.17044569	0.14246821	-0.15058064	-0.17601004	-0.05000000	0.43457900	0.01062040	0.14106500	40.91926858
0.10722144	0.14288526	0.17266208	0.14246511	-0.15058344	-0.16579187	-0.03993812	0.45181400	0.01048960	0.14893200	43.07256711
0.10887094	0.14123576	0.17294215	0.14246471	-0.15058380	-0.16450066	-0.03866666	0.45441800	0.01046410	0.14988800	43.42638163
0.10906377	0.14104293	0.17297489	0.14246467	-0.15058384	-0.16434972	-0.03851803	0.45460700	0.01046340	0.15000300	43.44734981
0.10913503	0.14097167	0.17298699	0.14246465	-0.15058385	-0.16429394	-0.03846310	0.45468600	0.01046330	0.15003600	43.45531524
0.10915873	0.14094797	0.17299101	0.14246464	-0.15058386	-0.16427538	-0.03844483	0.45466900	0.01046360	0.15004900	43.45244467
0.10916696	0.14093974	0.17299241	0.14246464	-0.15058386	-0.16426894	-0.03843849	0.45475800	0.01046390	0.15005700	43.45970432
0.10926696	0.14093974	0.17299241	0.14246464	-0.15058386	-0.16426894	-0.03843849	0.45472200	0.01046470	0.15005300	43.45294179
0.10916696	0.14103974	0.17299241	0.14246464	-0.15058386	-0.16426894	-0.03843849	0.45480400	0.01046490	0.15009300	43.45994706
0.10916696	0.14093974	0.17309241	0.14246464	-0.15058386	-0.16426894	-0.03843849	0.45484500	0.01046490	0.15010800	43.46386492
0.10916696	0.14093974	0.17299241	0.14256464	-0.15058386	-0.16426894	-0.03843849	0.45484400	0.01046440	0.15010700	43.46584611
0.10916696	0.14093974	0.17299241	0.14246464	-0.15048386	-0.16426894	-0.03843849	0.45478000	0.01046370	0.15008200	43.46263750
0.10916696	0.14093974	0.17299241	0.14246464	-0.15058386	-0.16416894	-0.03843849	0.45480200	0.01046390	0.15010300	43.46390925
0.10916696	0.14093974	0.17299241	0.14246464	-0.15058386	-0.16426894	-0.03833849	0.45488700	0.01046460	0.15012300	43.46912448
0.09416787	0.14581541	0.15799257	0.14246821	-0.15058064	-0.15710592	-0.05000000	0.43124100	0.01037550	0.13979300	41.56339454
0.10661159	0.14177040	0.17043691	0.14246525	-0.15058331	-0.16304859	-0.04040820	0.45096700	0.01042000	0.14841000	43.27898273
0.10783829	0.14137164	0.17166368	0.14246496	-0.15058357	-0.16363442	-0.03946264	0.45166800	0.01057380	0.14894000	42.71576917
0.10903409	0.14098293	0.17285954	0.14246467	-0.15058383	-0.16420549	-0.03854090	0.45452500	0.01046110	0.14996500	43.44906367
0.10913409	0.14098293	0.17285954	0.14246467	-0.15058383	-0.16420549	-0.03854090	0.45381700	0.01053590	0.14983700	43.07339667
0.10903409	0.14108293	0.17285954	0.14246467	-0.15058383	-0.16420549	-0.03854090	0.45462800	0.01046250	0.15000500	43.45309438
0.10903409	0.14098293	0.17295954	0.14246467	-0.15058383	-0.16420549	-0.03854090	0.45462200	0.01046220	0.15002100	43.45376689
0.10903409	0.14098293	0.17285954	0.14256467	-0.15058383	-0.16420549	-0.03854090	0.45464100	0.01046200	0.15001800	43.45641369
0.10903409	0.14098293	0.17285954	0.14246467	-0.15048383	-0.16420549	-0.03854090	0.45461400	0.01046150	0.14998800	43.45590976
0.10903409	0.14098293	0.17285954	0.14246467	-0.15058383	-0.16410549	-0.03854090	0.45461600	0.01046150	0.15001100	43.45610094
0.10903409	0.14098293	0.17285954	0.14246467	-0.15058383	-0.16420549	-0.03844090	0.45467800	0.01046210	0.15003100	43.45953489
0.09417828	0.12593863	0.15799250	0.14246850	-0.15513756	-0.17601017	-0.05000007	0.39561200	0.01006570	0.12391500	39.30297943
0.10172281	0.13357889	0.16554273	0.14246656	-0.15282495	-0.17001516	-0.04418052	0.42547500	0.01025740	0.13711000	41.47980970
0.10501765	0.13691552	0.16884006	0.14246571	-0.15181499	-0.16739703	-0.04163903	0.43860500	0.01035840	0.14284700	42.34292941
0.10511765	0.13691552	0.16884006	0.14246571	-0.15181499	-0.16739703	-0.04163903	0.43873200	0.01042210	0.14275300	42.09631456
0.10501765	0.13701552	0.16884006	0.14246571	-0.15181499	-0.16739703	-0.04163903	0.43868200	0.01035570	0.14288500	42.36140483
0.10501765	0.13691552	0.16894006	0.14246571	-0.15181499	-0.16739703	-0.04163903	0.43868000	0.01035940	0.14289400	42.34608182
0.10501765	0.13691552	0.16884006	0.14256571	-0.15181499	-0.16739703	-0.04163903	0.43869000	0.01035910	0.14289900	42.34827350
0.10501765	0.13691552	0.16884006	0.14246571	-0.15171499	-0.16739703	-0.04163903	0.43876100	0.01041700	0.14278600	42.11970817
0.10501765	0.13691552	0.16884006	0.14246571	-0.15181499	-0.16729703	-0.04163903	0.43869300	0.01035870	0.14289100	42.35019838
0.10501765	0.13691552	0.16884006	0.14246571	-0.15181499	-0.16739703	-0.04153903	0.43873200	0.01035900	0.14291300	42.35273675
0.09448525	0.13053458	0.15833013	0.14247102	-0.16122233	-0.17574141	-0.04973773	0.39630300	0.01010360	0.12437500	39.22393998
0.10028857	0.13405046	0.16412107	0.14246810	-0.15603891	-0.17114368	-0.04527536	0.41930600	0.01021150	0.13453600	41.06213583
0.10284906	0.13560171	0.16667610	0.14246680	-0.15375192	-0.16911511	-0.04330652	0.42975400	0.01027170	0.13908300	41.83864404
0.10399312	0.13629483	0.16781772	0.14246623	-0.15273007	-0.16820872	-0.04242681	0.43444800	0.01031340	0.14108800	42.12461458
0.10451195	0.13660916	0.16833544	0.14246596	-0.15226666	-0.16779767	-0.04202787	0.43652200	0.01033200	0.14198100	42.24951607
0.10474568	0.13675075	0.16856867	0.14246585	-0.15205790	-0.16761250	-0.04184815	0.43749100	0.01034290	0.14238900	42.29867832
0.10486901	0.13682547	0.16869174	0.14246578	-0.15194775	-0.16751479	-0.04175332	0.43659700	0.01046120	0.14239400	41.73488701
0.10497516	0.13688978	0.16879766	0.14246573	-0.15185293	-0.16743069	-0.04167169	0.43843300	0.01035670	0.14277300	42.33327218
0.10499468	0.13690161	0.16881714	0.14246572	-0.15183550	-0.16741522	-0.04165668	0.43861400	0.01047610	0.14265900	41.86806159
0.10501535	0.13691413	0.16883776	0.14246571	-0.15181704	-0.16739885	-0.04164079	0.43859500	0.01035470	0.14285400	42.35709388
0.10511535	0.13691413	0.16883776	0.14246571	-0.15181704	-0.16739885	-0.04164079	0.43872300	0.01041300	0.14276500	42.13223855
0.10501535	0.13701413	0.16883776	0.14246571	-0.15181704	-0.16739885	-0.04164079	0.43870500	0.01035920	0.14288500	42.34931269
0.10501535	0.13691413	0.16893776	0.14246571	-0.15181704	-0.16739885	-0.04164079	0.43868400	0.01035900	0.14289500	42.34810310
0.10501535	0.13691413	0.16883776	0.14256571	-0.15181704	-0.16739885	-0.04164079	0.43867400	0.01035540	0.14290200	42.36185951
0.10501535	0.13691413	0.16883776	0.14246571	-0.15171704	-0.16739885	-0.04164079	0.43864900	0.01035110	0.14288200	42.37704205
0.10501535	0.13691413	0.16883776	0.14246571	-0.15181704	-0.16729885	-0.04164079	0.43868100	0.01035510	0.14289700	42.36376278
0.10501535	0.13691413	0.16883776	0.14246571	-0.15181704	-0.16739885	-0.04154079	0.43873500	0.01035890	0.14291400	42.35343521
0.09416807	0.12593935	0.15799291	0.14246825	-0.15301334	-0.16350814	-0.04999969	0.40792600	0.01005810	0.13005900	40.55696404
0.10016982	0.13201165	0.16399332	0.14246685	-0.15235143	-0.16566085	-0.04537475	0.42456900	0.01019480	0.13711000	41.64564288
0.10278263	0.13465517	0.16660554	0.14246623	-0.15206327	-0.16659801	-0.04336132	0.43211100	0.01026750	0.14022800	42.08531775
0.10278263	0.13465517	0.16660554	0.14246623	-0.15206327	-0.16659801	-0.04336132	0.43211100	0.01026750	0.14022800	42.08531775
0.10394917	0.13583542	0.16777183	0.14246596	-0.15193462	-0.16701643	-0.04246239	0.43543300	0.01030580	0.14159700	42.25125657
0.10447888	0.13637135	0.16830141	0.14246584	-0.15187620	-0.16720642	-0.04205420	0.43700400	0.01032590	0.14223600	42.32115360
0.10473237	0.13662783	0.16855485	0.14246578	-0.15184825	-0.16729735	-0.04185885	0.43777600	0.01034300	0.14252400	42.32582423
0.10486858	0.13676564	0.16869103	0.14246574	-0.15183322	-0.16734620	-0.04175389	0.43818000	0.01035810	0.14266200	42.30312509
0.10494587	0.13684384	0.16876830	0.14246573	-0.15182470	-0.16737393	-0.04169433	0.43840700	0.01036010	0.14275500	42.31686953
0.10498466	0.13688309	0.16880709	0.14246572	-0.15182042	-0.16738784	-0.04166444	0.43851500	0.01035710	0.14280800	42.33955451
0.10500167	0.13690029	0.16882408	0.14246571	-0.15181855	-0.16739394	-0.04165133	0.43854500	0.01035420	0.14283200	42.35431033
0.10500820	0.13690690	0.16883062	0.14246571	-0.15181783	-0.16739628	-0.04164630	0.43856800	0.01035780	0.14283000	42.34181004
0.10510820	0.13690690	0.16883062	0.14246571	-0.15181783	-0.16739628	-0.04164630	0.43725200	0.01045120	0.14265800	41.83749235
0.10500820	0.13700690	0.16883062	0.14246571	-0.15181783	-0.16739628	-0.04164630	0.43866000	0.01035860	0.14286500	42.34742147
0.10500820	0.13690690	0.16893062	0.14246571	-0.15181783	-0.16739628	-0.04164630	0.43865100	0.01035880	0.14288000	42.34573503
0.10500820	0.13690690	0.16883062	0.14256571	-0.15181783	-0.16739628	-0.04164630	0.43865500	0.01035860	0.14288200	42.34693878
0.10500820	0.13690690	0.16883062	0.14246571	-0.15171783	-0.16739628	-0.04164630	0.43873800	0.01041210	0.14278400	42.13732100
0.10500820	0.13690690	0.16883062	0.14246571	-0.15181783	-0.16729628	-0.04164630	0.43867400	0.01035840	0.14288300	42.34959067
0.10500820	0.13690690	0.16883062	0.14246571	-0.15181783	-0.16739628	-0.04154630	0.43870300	0.01035510	0.14291000	42.36588734
0.09455936	0.12624979	0.15823012	0.14247190	-0.15301981	-0.17598794	-0.04981426	0.39784900	0.01006210	0.12477400	39.53936057
0.09994437	0.13174214	0.16369329	0.14246871	-0.15240034	-0.17156006	-0.04560474	0.41849400	0.01018250	0.13405100	41.09933710
0.10240915	0.13425604	0.16619384	0.14246725	-0.15211681	-0.16953338	-0.04367801	0.42822800	0.01025430	0.13834300	41.76082229
0.10250915	0.13425604	0.16619384	0.14246725	-0.15211681	-0.16953338	-0.04367801	0.42831400	0.01025740	0.13835300	41.75658549
0.10240915	0.13435604	0.16619384	0.14246725	-0.15211681	-0.16953338	-0.04367801	0.42830100	0.01025590	0.13837300	41.76142513
0.10240915	0.13425604	0.16629384	0.14246725	-0.15211681	-0.16953338	-0.04367801	0.42831100	0.01025550	0.13839400	41.76402906
0.10240915	0.13425604	0.16619384	0.14256725	-0.15211681	-0.16953338	-0.04367801	0.42831500	0.01025520	0.13839600	41.76564085
0.10240915	0.13425604	0.16619384	0.14246725	-0.15201681	-0.16953338	-0.04367801	0.42829100	0.01025450	0.13836500	41.76615145
0.10240915	0.13425604	0.16619384	0.14246725	-0.15211681	-0.16943338	-0.04367801	0.42831400	0.01025470	0.13838700	41.76757974
0.10240915	0.13425604	0.16619384	0.14246725	-0.15211681	-0.16953338	-0.04357801	0.42835500	0.01025500	0.13840900	41.77035592
0.10842075	0.15596087	0.15801308	0.14246822	-0.15102756	-0.16316102	-0.04998557	0.44101300	0.01059940	0.14015800	41.60735513
0.10852075	0.15596087	0.15801308	0.14246822	-0.15102756	-0.16316102	-0.04998557	0.44101600	0.01059030	0.14016900	41.64339065
0.10842075	0.15606087	0.15801308	0.14246822	-0.15102756	-0.16316102	-0.04998557	0.44110000	0.01060240	0.14019200	41.60378782
0.10842075	0.15596087	0.15811308	0.14246822	-0.15102756	-0.16316102	-0.04998557	0.44109300	0.01059630	0.14021400	41.62707738
0.10842075	0.15596087	0.15801308	0.14256822	-0.15102756	-0.16316102	-0.04998557	0.44108700	0.01059640	0.14021400	41.62611830
0.10842075	0.15596087	0.15801308	0.14246822	-0.15092756	-0.16316102	-0.04998557	0.44108000	0.01059220	0.14020100	41.64196295
0.10842075	0.15596087	0.15801308	0.14246822	-0.15102756	-0.16306102	-0.04998557	0.44111900	0.01060010	0.14021100	41.61460741
0.10842075	0.15596087	0.15801308	0.14246822	-0.15102756	-0.16316102	-0.04988557	0.44115200	0.01059670	0.14023900	41.63107382
0.10829372	0.15643347	0.15773320	0.14247022	-0.15049491	-0.17361867	-0.04077159	0.44414100	0.01061530	0.14188400	41.83970307
0.10836703	0.15616072	0.15789473	0.14246907	-0.15080231	-0.16758338	-0.04608914	0.44112900	0.01068410	0.14076000	41.28836308
0.10840593	0.15601602	0.15798042	0.14246846	-0.15096540	-0.16438145	-0.04891029	0.44132600	0.01057720	0.14039500	41.72427486
0.10850593	0.15601602	0.15798042	0.14246846	-0.15096540	-0.16438145	-0.04891029	0.44146300	0.01062650	0.14032700	41.54359385
0.10840593	0.15611602	0.15798042	0.14246846	-0.15096540	-0.16438145	-0.04891029	0.44141800	0.01057990	0.14043000	41.72232252
0.10840593	0.15601602	0.15808042	0.14246846	-0.15096540	-0.16438145	-0.04891029	0.44141500	0.01057780	0.14044600	41.73032200
